Country,Year,SavingsRate,RealGDP,LaborForce,HumanCapital,PhysicalCapital
Ghana,2002,0.106245756,40977.64063,8.942925453,2.236250162,87880.99219
Ghana,2003,0.139380574,43118.375,9.105168343,2.246914387,89693.5
Ghana,2004,0.160820663,45426.5,9.280910492,2.257629633,93166.25
Ghana,2005,0.163112223,48241.01563,9.423981667,2.268395662,96666.73438
Ghana,2006,0.179925323,50436.84766,9.572909355,2.289604902,100850.5859
Ghana,2007,0.19074361,53694.86328,9.876746178,2.311012506,106464.4766
Ghana,2008,0.224402875,58221.67969,10.19011497,2.332620144,114994.4766
Ghana,2009,0.159170181,60933.50781,10.50673294,2.35442996,119036.6719
Ghana,2010,0.202478662,64967.41797,10.82099724,2.376443624,127986.4219
Greece,1980,0.295441031,153867.0313,3.613903522,2.337842464,424881.5625
Greece,1981,0.276682675,151476.3594,3.801910639,2.375377417,438341.7188
Greece,1982,0.283420742,149760.6719,3.774584532,2.413515091,450252.0938
Greece,1983,0.266980469,148145.3281,3.814956903,2.452265024,463659.0938
Greece,1984,0.266249776,151123.9063,3.828113317,2.491636992,471545.0938
Greece,1985,0.293862492,154916.4375,3.868031263,2.531641245,481721.5313
Greece,1986,0.305270225,155718.375,3.886013746,2.564849138,491787.375
Greece,1987,0.251478493,152200.9219,3.887247801,2.589058399,500018.8438
Greece,1988,0.2759175,158727.0781,3.962610483,2.613496065,508668.5938
Greece,1989,0.2663185,164758.7031,3.978127003,2.63816452,518808.0938
Greece,1990,0.260002106,164758.7031,4.017015934,2.663065672,529805.5
Greece,1991,0.273516864,169866.2344,3.932861567,2.668547392,541686.0625
Greece,1992,0.266964674,171055.2969,4.000972271,2.674040318,551966.8125
Greece,1993,0.260286301,168318.4063,4.055608749,2.679544687,560602.5625
Greece,1994,0.244713143,171684.7813,4.156018257,2.685060263,568054.75
Greece,1995,0.249327078,175289.6719,4.220942974,2.690587282,576790.4375
Greece,1996,0.253536016,179423.7188,4.228613853,2.696344376,587852
Greece,1997,0.244935736,185950.4375,4.225805759,2.702114105,600817.3125
Greece,1998,0.247135252,192205.2344,4.367160797,2.707895994,617222.4375
Greece,1999,0.253372967,198777.4844,4.396117687,2.713690281,637284.25
Greece,2000,0.254739493,207677.5469,4.427483559,2.719496727,659686
Greece,2001,0.243052632,216394.1406,4.442040443,2.756808996,683322
Greece,2002,0.231011465,223836.8125,4.549377918,2.794633389,710938.0625
Greece,2003,0.276029527,237141.2031,4.609247208,2.83297658,743839.5
Greece,2004,0.269846648,247498.5938,4.726278782,2.871845722,775546.1875
Greece,2005,0.246515453,253142.4375,4.874368191,2.911248207,801893.6875
Greece,2006,0.287382245,267174.0313,4.974128246,2.942592621,839017.1875
Greece,2007,0.321007371,275178.8438,5.053370953,2.974274397,878325.75
Greece,2008,0.295570135,274748.4688,5.123997211,3.00629735,911269.4375
Greece,2009,0.231063336,265819.375,5.101564407,3.038665056,932089.75
Greece,2010,0.190993801,256470.4219,4.978800774,3.07138133,943471.125
Guatemala,1980,0.11424949,24598.95117,1.897648931,1.476431012,37941.76563
Guatemala,1981,0.128882885,24762.84375,1.948706627,1.488500595,39621.46484
Guatemala,1982,0.106618993,23883.99805,2.010054111,1.500668764,40814.8125
Guatemala,1983,0.087344326,23274.34961,2.05926919,1.512936473,41205.51172
Guatemala,1984,0.092802048,23384.40234,2.136189222,1.525304437,41491.70703
Guatemala,1985,0.076693721,23246.63672,2.119207859,1.53777349,41612.77734
Guatemala,1986,0.072192341,23279.09961,2.118552685,1.552482843,41776.79297
Guatemala,1987,0.093376428,24104.10547,2.203689814,1.567332745,42398.70703
Guatemala,1988,0.090091653,25042.33203,2.294773579,1.582324743,43226.61328
Guatemala,1989,0.081567459,26029.64648,2.421581268,1.597460151,44152.00391
Guatemala,1990,0.071016498,26837.23438,2.473405123,1.612740278,44817.53906
Guatemala,1991,0.082105018,27819.00586,2.534702301,1.625431061,45725.77344
Guatemala,1992,0.109397568,29164.98633,2.642607689,1.638221622,47507.25391
Guatemala,1993,0.098151572,30310.65039,2.740733862,1.651112914,49299.05859
Guatemala,1994,0.092378899,31533.11719,2.867284775,1.664105654,50927.88281
Guatemala,1995,0.083159976,33095.24219,2.929081202,1.677200675,52655.05078
Guatemala,1996,0.067034893,34069.09766,2.971475601,1.689386606,53981.60156
Guatemala,1997,0.076615833,35533.83984,3.063915968,1.701661229,56251.89453
Guatemala,1998,0.098263405,37228.19141,3.205822468,1.712824702,59236.19922
Guatemala,1999,0.091981851,38771.31641,3.316547632,1.722196341,62334.83594
Guatemala,2000,0.093949862,40170.34375,3.438190222,1.731619358,64716.27344
Guatemala,2001,0.097625963,41106.98438,3.575375795,1.726804495,67078.47656
Guatemala,2002,0.106983684,42696.4375,3.740490675,1.722003102,69842.16406
Guatemala,2003,0.101744242,43776.99609,3.876693487,1.717214942,72283.60938
Guatemala,2004,0.102948494,45156.88281,3.85615325,1.712440252,74550.64844
Guatemala,2005,0.098161533,46629.04688,4.017467499,1.707196116,76912.53125
Guatemala,2006,0.104246922,49137.60156,4.176422596,1.739439964,80071.97656
Guatemala,2007,0.105967417,52235.25781,4.342774391,1.771792054,83359.875
Guatemala,2008,0.080535762,53949.125,4.517587662,1.804745793,86094.00781
Guatemala,2009,0.062286362,54232.92188,4.70229578,1.838312507,87858.17969
Guatemala,2010,0.063707829,55811.07422,4.898130417,1.872503519,89492.79688
Honduras,1980,0.175519541,8995.442383,0.996299982,1.621943712,19126.39648
Honduras,1981,0.145091757,9223.31543,1.010669947,1.661700368,19730.20898
Honduras,1982,0.094208054,9094.999023,1.03819108,1.70243144,20165.11523
Honduras,1983,0.098513871,9010.929688,0.956299961,1.735474467,20677.77344
Honduras,1984,0.118682668,9402.516602,1.07417798,1.767441869,21320.44727
Honduras,1985,0.123655662,9796.316406,1.304136992,1.799998283,21890.74414
Honduras,1986,0.091286704,9867.111328,1.321356893,1.817541122,22193.6875
Honduras,1987,0.113836996,10462.23535,1.338011026,1.835254908,22524.30469
Honduras,1988,0.134027451,10944.5293,1.353959918,1.853141308,23084.34766
Honduras,1989,0.121300347,11417.97363,1.39428103,1.871202111,23968.03906
Honduras,1990,0.111402608,11429.03516,1.212946057,1.889438868,24735.08203
Honduras,1991,0.125238523,11800.71094,1.494449019,1.910655737,25542.32031
Honduras,1992,0.143670842,12464.41797,1.674649954,1.932110786,26750.87305
Honduras,1993,0.175915912,13240.95508,1.719199419,1.953806758,28514.37305
Honduras,1994,0.179607153,13068.3916,1.763237834,1.975746393,30043.61914
Honduras,1995,0.163255572,13601.56934,1.806453943,1.997932434,31614.29492
Honduras,1996,0.154620498,14088.28809,1.985022902,2.022061348,32960.05078
Honduras,1997,0.161218375,14791.81738,2.088476181,2.046481609,34532.50781
Honduras,1998,0.157158285,15221.01465,2.134922028,2.071196795,36493.92578
Honduras,1999,0.177324116,14933.4082,2.299004793,2.09621048,38423.54297
Honduras,2000,0.164815307,15791.80273,2.294726372,2.121526241,40120.92969
Honduras,2001,0.157623425,16221.84863,2.288690805,2.146583796,41626.58594
Honduras,2002,0.148441076,16830.87305,2.351077795,2.171937227,42764.16406
Honduras,2003,0.146403894,17596.17773,2.426148891,2.197590113,44080.03516
Honduras,2004,0.170201451,18692.83008,2.438954115,2.223546267,46153.40625
Honduras,2005,0.154194772,19823.86719,2.543495178,2.249808788,47998.10938
Honduras,2006,0.157819524,21125.72852,2.724364042,2.276136875,50370.3125
Honduras,2007,0.189415857,22433.10352,2.836099148,2.302773237,53782.77344
Honduras,2008,0.208155736,23382.34766,2.983367205,2.329721212,57328.5
Honduras,2009,0.104342788,22884.31836,3.13556385,2.356984615,58359.07813
Honduras,2010,0.120137863,23518.89648,3.253979921,2.384567022,59657.44922
Hungary,1980,0.238208026,114636.1406,5.627523422,2.755954981,205145.9688
Hungary,1981,0.233914405,117922.4688,5.595322132,2.752864122,253725.25
Hungary,1982,0.227483049,121272.75,5.560216427,2.749776602,262849.7813
Hungary,1983,0.212514013,122149.5078,5.515290737,2.746692657,271876.9375
Hungary,1984,0.210783303,125396.3047,5.4826231,2.743612289,279195.8125
Hungary,1985,0.208717242,125078.9609,5.46018219,2.740535259,285761.6875
Hungary,1986,0.214951009,126998.8594,5.454212189,2.732835531,293568.3125
Hungary,1987,0.207734302,132143.875,5.422101021,2.725157499,303328.7188
Hungary,1988,0.197133198,132057.6406,5.438079357,2.717500925,309089.9063
Hungary,1989,0.188894883,133030.1406,5.407951832,2.709865808,314616.3438
Hungary,1990,0.171090513,128378.5313,5.308145523,2.702252388,318365
Hungary,1991,0.149756357,113111.7031,4.955400944,2.763477087,321412.9375
Hungary,1992,0.124068186,109645.7578,4.493043423,2.826088905,324362.5625
Hungary,1993,0.155143797,109014.0781,4.188602924,2.890119314,328030.5938
Hungary,1994,0.170139313,112226.8906,4.065066814,2.955600739,334184.875
Hungary,1995,0.165892974,113898.5391,4.029333115,3.022565365,340608.75
Hungary,1996,0.173664808,114081.7813,4.034091473,3.053879976,348110.9688
Hungary,1997,0.180990383,117649.3281,4.043175697,3.085518837,356516.1563
Hungary,1998,0.199937165,122441.7266,4.107339382,3.117485523,367145.75
Hungary,1999,0.189253375,126357.0391,4.223047733,3.149783373,378440.9375
Hungary,2000,0.197591051,131695.9219,4.263355255,3.182415962,390411.0625
Hungary,2001,0.203550234,136584.75,4.253157139,3.194895029,402409.25
Hungary,2002,0.195700362,142739.4063,4.246334553,3.20742321,415726.0313
Hungary,2003,0.199961111,148235.4688,4.244711399,3.220000267,428521.125
Hungary,2004,0.234598562,155346.6094,4.202104568,3.232626677,442538.2188
Hungary,2005,0.225174531,161505.2188,4.186365604,3.245302677,457063.3125
Hungary,2006,0.227632925,167799.3438,4.19971323,3.249841928,469802.7188
Hungary,2007,0.223555371,167991.7969,4.225610733,3.254387379,482656.6875
Hungary,2008,0.247533649,169493.9063,4.146681309,3.258939266,494821.5313
Hungary,2009,0.193233803,158026.2813,4.04101181,3.263497591,503055.6875
Hungary,2010,0.193078816,160108.0781,4.067258358,3.268062115,508828.375
Iceland,1980,0.381809682,4527.141602,0.115047462,2.523359776,16785.96289
Iceland,1981,0.391019702,4720.224121,0.12045268,2.545241833,17557.19727
Iceland,1982,0.415025085,4821.924805,0.123281077,2.564915657,18288.9375
Iceland,1983,0.27198261,4718.197266,0.124204025,2.579869509,18860.31445
Iceland,1984,0.345057458,4913.01709,0.126218989,2.59491086,19496.31641
Iceland,1985,0.305975169,5074.794922,0.131232351,2.610039711,20166.16992
Iceland,1986,0.24999468,5393.012207,0.135880873,2.624063253,20789.74609
Iceland,1987,0.295016289,5853.895996,0.144340321,2.638162374,21594.10938
Iceland,1988,0.317015082,5848.643555,0.13885726,2.652337074,22350.69141
Iceland,1989,0.266788036,5863.758789,0.136468798,2.66658783,22972.96289
Iceland,1990,0.251259834,5932.327637,0.136924043,2.680915356,23636.13281
Iceland,1991,0.276331633,5919.067383,0.137165681,2.696749449,24278.61328
Iceland,1992,0.264726222,5719.364258,0.137343526,2.712677002,24735.63867
Iceland,1993,0.254691064,5794.485352,0.137167722,2.72869873,25038.7793
Iceland,1994,0.220724106,6003.600098,0.137080789,2.744814873,25351.12109
Iceland,1995,0.229911849,6010.599121,0.14195767,2.761026382,25638.70117
Iceland,1996,0.259999424,6298.209961,0.142610475,2.777275085,26234.22266
Iceland,1997,0.2521438,6607.65332,0.142879605,2.793619633,26935.71484
Iceland,1998,0.299637854,7025.044922,0.148767978,2.810060263,28166.40625
Iceland,1999,0.266102612,7312.661621,0.153920874,2.826597452,29240.61328
Iceland,2000,0.300661683,7628.909668,0.156492934,2.843232155,30515.1875
Iceland,2001,0.266701788,7928.084961,0.158542231,2.864647865,31620.11719
Iceland,2002,0.22978656,7939.102051,0.15602158,2.886224747,32367.72852
Iceland,2003,0.266742766,8132.372559,0.15617767,2.907963991,33324.22656
Iceland,2004,0.336900383,8769.609375,0.155688822,2.929867268,34883.08203
Iceland,2005,0.456080526,9403.650391,0.161303267,2.951935291,37348.26172
Iceland,2006,0.548963249,9846.464844,0.170518845,2.974601746,40569.01953
Iceland,2007,0.405904651,10435.77637,0.179424301,2.997442484,43090.83594
Iceland,2008,0.305410564,10559.75977,0.182296187,3.020458221,44723.23828
Iceland,2009,0.160444632,9864.972656,0.172641516,3.043650866,44705.51953
Iceland,2010,0.125819519,9469.192383,0.173379794,3.067021847,44555.33594
India,1980,0.190274134,705206.75,249.0029907,1.368106604,1470700.75
India,1981,0.210110977,751284.5,257.0936584,1.388567448,1532944.875
India,1982,0.191901594,779692.25,264.2694702,1.409334302,1597164.25
India,1983,0.17170544,837596.625,271.986145,1.430411696,1658386.75
India,1984,0.163994506,868405,279.4680176,1.45180428,1720597.25
India,1985,0.180006325,915893,287.0549316,1.473516941,1793366.25
India,1986,0.1723755,960493.0625,295.2750549,1.495446801,1874048.5
India,1987,0.171206206,1006301.188,303.2740173,1.517703056,1967144
India,1988,0.187756523,1106161.375,308.7603149,1.540290475,2072131.125
India,1989,0.177030087,1178863.375,316.2180176,1.563214183,2185528.25
India,1990,0.178356916,1245597.5,323.8770752,1.586478949,2314628
India,1991,0.159051538,1250870.5,332.6175537,1.601656795,2420012.75
India,1992,0.179038227,1318672.75,341.3132935,1.616979837,2537745.25
India,1993,0.165349171,1384012.25,350.0163879,1.632449389,2656404.75
India,1994,0.183944106,1487309.75,356.3805847,1.648066998,2798513.25
India,1995,0.206957906,1601025.75,361.8991699,1.663833976,2989578.25
India,1996,0.169879094,1719416.375,367.3492737,1.682567358,3171713.25
India,1997,0.181181833,1796414.75,372.7568359,1.701511621,3347223
India,1998,0.177690178,1903972.75,378.1624756,1.717826843,3547542.5
India,1999,0.203057349,2039701.75,383.5910645,1.732384801,3777067
India,2000,0.19373256,2121910.25,391.8108521,1.747066259,3990180.75
India,2001,0.199244767,2232608,401.0491333,1.76388669,4225943.5
India,2002,0.219061762,2316705.25,410.5091553,1.780869007,4482379.5
India,2003,0.23297514,2510633.75,420.1240234,1.798014879,4803251
India,2004,0.274094999,2718924.25,434.0855408,1.815325737,5217822.5
India,2005,0.288311213,2971373,439.8279419,1.832803369,5726784.5
India,2006,0.299363822,3246639.75,449.974823,1.851765513,6328071
India,2007,0.315966457,3564854.75,460.3553772,1.870923877,7045498
India,2008,0.28518638,3703561.75,467.7654724,1.890280485,7771350.5
India,2009,0.297129869,4008669.75,475.3091431,1.909837365,8562535
India,2010,0.293891668,4391612.5,485.173584,1.929596543,9409019
Indonesia,1980,0.162107989,226267.0781,52.9209938,1.627538919,367485.5313
Indonesia,1981,0.169766292,244216.1094,55.33974075,1.637579799,402198.8438
Indonesia,1982,0.193103582,249685.8906,59.478302,1.647682548,442276.6563
Indonesia,1983,0.182177365,271596.0938,59.95946121,1.657847643,481727.5938
Indonesia,1984,0.181175977,290539.1875,61.53102493,1.668075442,516154.5313
Indonesia,1985,0.208488181,297694.4688,64.25320435,1.678366423,553167.125
Indonesia,1986,0.218380645,315185.5313,70.44632721,1.688526869,594793.0625
Indonesia,1987,0.212581292,330710.2188,72.66720581,1.698748827,636755.5
Indonesia,1988,0.196010724,349824.7813,74.89547729,1.709032655,684402.3125
Indonesia,1989,0.19714427,381605.0625,75.8298111,1.716855645,739292.375
Indonesia,1990,0.1815321,415957.5625,78.28978729,1.724683762,807717.25
Indonesia,1991,0.188165575,453094.0938,78.90534973,1.738528967,883916.625
Indonesia,1992,0.191692263,485809.7188,81.05145264,1.752485275,961276.5
Indonesia,1993,0.19910562,521048.625,81.70458221,1.76655364,1045470.625
Indonesia,1994,0.214333758,560335.5,84.49759674,1.780735016,1146270.375
Indonesia,1995,0.22010383,606395.9375,82.33397675,1.795030117,1265425.375
Indonesia,1996,0.213127643,653804.0625,87.8346405,1.814744473,1405512.375
Indonesia,1997,0.227432981,684530.4375,87.31425476,1.834675312,1555676.25
Indonesia,1998,0.176494032,594675.4375,89.42673492,1.85482502,1636789.625
Indonesia,1999,0.153639406,599379.125,90.01689148,1.875196099,1699058.25
Indonesia,2000,0.169360474,628869.9375,90.81447601,1.895790935,1768255.125
Indonesia,2001,0.189674243,651782.625,91.67178345,1.912224412,1843839.875
Indonesia,2002,0.188774809,681109.375,92.41764832,1.928800344,1924235.75
Indonesia,2003,0.213482335,713668.9375,93.48973846,1.945520043,2005287
Indonesia,2004,0.218319401,749572.75,94.29508972,1.962384582,2112161.25
Indonesia,2005,0.232575789,792242.6875,94.48163605,1.97939539,2238876.75
Indonesia,2006,0.223536104,835823.5625,95.85796356,1.999208093,2369445.75
Indonesia,2007,0.215558365,888856.75,100.2086182,2.01921916,2516316.75
Indonesia,2008,0.215530217,942310,102.6992111,2.039430618,2688256.25
Indonesia,2009,0.214921638,985928.3125,104.8977432,2.059844255,2861759.75
Indonesia,2010,0.218578294,1047010.125,108.1390152,2.080462217,3054033.25
Iran (Islamic Republic of),1980,0.318484485,329477.9375,9.29546833,1.56463182,1035108.188
Iran (Islamic Republic of),1981,0.271556795,319587.6563,9.632472038,1.591187119,1071504.375
Iran (Islamic Republic of),1982,0.174189016,367053.9375,9.795509338,1.61819303,1113214
Iran (Islamic Republic of),1983,0.26901415,414972.9375,9.977619171,1.645657301,1188106
Iran (Islamic Republic of),1984,0.288975537,417166.9063,10.34186745,1.67358768,1262362.25
Iran (Islamic Republic of),1985,0.223740697,424480.125,10.69631004,1.701992035,1316018.875
Iran (Islamic Republic of),1986,0.226969957,385859.375,11.24175072,1.734020948,1344320.125
Iran (Islamic Republic of),1987,0.243426949,386033.5,11.70791149,1.764825821,1359064.5
Iran (Islamic Republic of),1988,0.182109237,368934.4688,12.22628021,1.796178102,1364399.25
Iran (Islamic Republic of),1989,0.223931283,385406.625,12.67041874,1.828087211,1373340.5
Iran (Islamic Republic of),1990,0.225368947,428728.75,12.89583588,1.860563278,1390276.125
Iran (Islamic Republic of),1991,0.283201635,474314.4688,13.02176476,1.910010576,1434188.125
Iran (Islamic Republic of),1992,0.300633609,503253.9375,13.07407379,1.960772038,1482611.625
Iran (Islamic Republic of),1993,0.18157354,492724.3125,13.32289982,2.012882471,1514923.5
Iran (Islamic Republic of),1994,0.128563032,501225.1875,13.70032024,2.066377878,1530319.625
Iran (Islamic Republic of),1995,0.190753475,515801.8438,14.07029438,2.121294975,1542290.5
Iran (Islamic Republic of),1996,0.255236834,547591.5625,14.49456501,2.164205074,1571087.875
